response,feature,importance,feature_base,block
evenness,flux_mean30d__missing,-4.22217517235257e-08,flux_mean30d,climate_flux
evenness,rootstock_g_m2_0_10_minirhizotron_days_since365d__missing,-4.24090530449339e-07,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
evenness,rootgrowth_g_m2_day_10_20_minirhizotron_last365d__missing,-5.19527646692719e-07,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
evenness,rootstock_g_m2_20_30_minirhizotron_last365d__missing,-5.22721349920818e-07,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
evenness,npoc_mg_l_10cm_pwchemistry_mean180d__missing,-5.7075707205545e-07,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
evenness,tdn_mgN_L_plotmean_throughfall_last365d,-6.8114836297295e-07,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
evenness,rootstock_g_m2_20_30_minirhizotron_last365d,-8.05119454094116e-07,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
evenness,rootstock_g_m2_0_10_minirhizotron_last365d__missing,-8.15562753840871e-07,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
evenness,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d__missing,-8.26238926777467e-07,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
evenness,npoc_ug_mL_lysimiter_surface_chemistry_last365d__missing,-1.22556813341457e-06,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
evenness,temperature_sd30d__missing,-1.23255925995491e-06,temperature_sd30d,climate_flux
evenness,rootmortality_g_m2_day_10_20_minirhizotron_last365d__missing,-1.26693502143982e-06,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
evenness,rootmortality_g_m2_day_20_30_minirhizotron_last365d__missing,-1.41241354477883e-06,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
evenness,tdn_mg_l_10cm_pwchemistry_mean180d__missing,-1.47086613809022e-06,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
evenness,vwc_20_30_sd7d__missing,-1.53610029823148e-06,vwc_20_30_sd7d,climate_flux
evenness,vwc_40_50_mean30d__missing,-1.55770844419223e-06,vwc_40_50_mean30d,climate_flux
evenness,temperature_mean7d__missing,-2.23579092220083e-06,temperature_mean7d,climate_flux
evenness,vwc_40_50_sd7d__missing,-2.25461749797673e-06,vwc_40_50_sd7d,climate_flux
evenness,rootmortality_g_m2_day_0_10_minirhizotron_last365d__missing,-2.57421696948423e-06,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
evenness,rootmortality_g_m2_day_10_20_minirhizotron_last365d,-2.71736245531073e-06,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
evenness,tn_ug_mL_lysimiter_surface_chemistry_mean180d__missing,-3.35027387115283e-06,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
evenness,tn_ug_mL_lysimiter_surface_chemistry_days_since365d__missing,-3.43029429688646e-06,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
evenness,npoc_ug_mL_lysimiter_surface_chemistry_mean180d__missing,-4.38258182924289e-06,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
evenness,vwc_sd90d__missing,-4.40557979455325e-06,vwc_sd90d,climate_flux
evenness,rootmortality_g_m2_day_20_30_minirhizotron_mean180d__missing,-5.02852165500034e-06,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
evenness,temperature_mean90d,-5.15136584610132e-06,temperature_mean90d,climate_flux
evenness,temp_20_30_mean30d__missing,-5.99428450583983e-06,temp_20_30_mean30d,climate_flux
evenness,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,-6.20436954250048e-06,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
evenness,vwc_sd30d__missing,-6.22196539290454e-06,vwc_sd30d,climate_flux
evenness,vwc_40_50_sd30d__missing,-7.12346488818239e-06,vwc_40_50_sd30d,climate_flux
evenness,vwc_mean90d__missing,-7.36554293809877e-06,vwc_mean90d,climate_flux
evenness,rootstock_g_m2_20_30_minirhizotron_mean180d__missing,-7.95604257500759e-06,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
evenness,flux_sd30d,-8.96925938309345e-06,flux_sd30d,climate_flux
evenness,rootgrowth_g_m2_day_20_30_minirhizotron_last365d__missing,-1.02266911993834e-05,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
evenness,npoc_mg_l_30cm_pwchemistry_days_since365d,-1.04199245883785e-05,npoc_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
evenness,doy_sin,-1.51849227117822e-05,doy_sin,calendar_time
evenness,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,-1.52910265894006e-05,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
evenness,flux_sd7d,-1.61312947783125e-05,flux_sd7d,climate_flux
evenness,temp_20_30_sd30d,-2.02558008407459e-05,temp_20_30_sd30d,climate_flux
evenness,temp_40_50_sd7d,-2.8059459989539e-05,temp_40_50_sd7d,climate_flux
evenness,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,-3.69979938751361e-05,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
evenness,temp_40_50_sd90d,-4.77163120148396e-05,temp_40_50_sd90d,climate_flux
evenness,temp_40_50_mean90d,-5.64821873136991e-05,temp_40_50_mean90d,climate_flux
frac_labile,depth_group,0.000588784617979222,depth_group,experimental_structure
frac_labile,treatment,0.00034737065718494,treatment,experimental_structure
frac_labile,npoc_mg_l_10cm_pwchemistry_mean180d,0.00031131477049069,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_labile,tn_ug_mL_lysimiter_surface_chemistry_mean180d,0.000196905248350086,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_labile,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,0.000187656442851483,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_labile,npoc_mg_l_10cm_pwchemistry_last365d,0.000182418914966154,npoc_mg_l_10cm_pwchemistry_last365d,bgc_sparse
frac_labile,vwc_mean90d,0.000114399331257702,vwc_mean90d,climate_flux
frac_labile,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,0.000111382537711572,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_labile,npoc_mg_l_30cm_pwchemistry_mean180d,0.000106209087938583,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_labile,tn_ug_mL_lysimiter_surface_chemistry_last365d,0.000102940552519688,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,date_num,0.000101313672648181,date_num,calendar_time
frac_labile,vwc_mean30d,8.81639014810598e-05,vwc_mean30d,climate_flux
frac_labile,npoc_ug_mL_lysimiter_surface_chemistry_last365d,7.85912075467996e-05,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,tdn_mg_l_10cm_pwchemistry_last365d,7.56411510675594e-05,tdn_mg_l_10cm_pwchemistry_last365d,bgc_sparse
frac_labile,temp_20_30_mean90d,6.02643598745123e-05,temp_20_30_mean90d,climate_flux
frac_labile,temperature_sd30d,5.90081237465721e-05,temperature_sd30d,climate_flux
frac_labile,tdn_mg_l_30cm_pwchemistry_mean180d,5.78953600072873e-05,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
frac_labile,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,5.77543108900473e-05,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_labile,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,5.70315645495612e-05,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_labile,temp_20_30_mean7d,5.63889692283279e-05,temp_20_30_mean7d,climate_flux
frac_labile,tdn_mg_l_30cm_pwchemistry_last365d,5.21328504339802e-05,tdn_mg_l_30cm_pwchemistry_last365d,bgc_sparse
frac_labile,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,5.05523557170831e-05,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,npoc_mg_l_30cm_pwchemistry_last365d,4.80405126744528e-05,npoc_mg_l_30cm_pwchemistry_last365d,bgc_sparse
frac_labile,temp_20_30_sd30d,4.67390320066843e-05,temp_20_30_sd30d,climate_flux
frac_labile,vwc_20_30_sd90d,4.64081866854049e-05,vwc_20_30_sd90d,climate_flux
frac_labile,temp_40_50_mean7d,4.51117665096803e-05,temp_40_50_mean7d,climate_flux
frac_labile,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,4.45824592351356e-05,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,year,4.29681570382472e-05,year,calendar_time
frac_labile,doy_sin,4.20265734047429e-05,doy_sin,calendar_time
frac_labile,flux_mean30d__missing,4.14941473702279e-05,flux_mean30d,climate_flux
frac_labile,vwc_20_30_mean90d,3.83926257409515e-05,vwc_20_30_mean90d,climate_flux
frac_labile,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,3.79140353841889e-05,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,temp_20_30_mean30d,3.78187022274181e-05,temp_20_30_mean30d,climate_flux
frac_labile,litterfall_mean_g_m2_last365d,3.66265389325449e-05,litterfall_mean_g_m2_last365d,bgc_sparse
frac_labile,flux_mean90d,3.59273501568531e-05,flux_mean90d,climate_flux
frac_labile,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,3.51391461418293e-05,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,3.36297638784395e-05,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,temp_40_50_mean30d,3.06986989847569e-05,temp_40_50_mean30d,climate_flux
frac_labile,flux_mean30d,3.05628238448803e-05,flux_mean30d,climate_flux
frac_labile,vwc_40_50_sd90d,2.94147833802443e-05,vwc_40_50_sd90d,climate_flux
frac_labile,vwc_40_50_mean7d,2.88948128102782e-05,vwc_40_50_mean7d,climate_flux
frac_labile,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,2.78336399269292e-05,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_labile,rootstock_g_m2_10_20_minirhizotron_last365d,2.76666112715935e-05,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
frac_labile,flux_mean7d,2.5244409369944e-05,flux_mean7d,climate_flux
frac_labile,temperature_mean90d,2.50622867933112e-05,temperature_mean90d,climate_flux
frac_labile,vwc_sd90d__missing,2.48483578622516e-05,vwc_sd90d,climate_flux
frac_labile,flux_mean7d__missing,2.4764568927568e-05,flux_mean7d,climate_flux
frac_labile,rootmortality_g_m2_day_10_20_minirhizotron_last365d,2.46240221410528e-05,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_labile,rootstock_g_m2_0_10_minirhizotron_days_since365d,2.43285384235323e-05,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
frac_labile,vwc_20_30_mean30d,2.37652585703874e-05,vwc_20_30_mean30d,climate_flux
frac_labile,tdn_mg_l_30cm_pwchemistry_days_since365d,2.37534585720349e-05,tdn_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
frac_labile,vwc_40_50_mean90d,2.28892325836814e-05,vwc_40_50_mean90d,climate_flux
frac_labile,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d__missing,2.2332920065155e-05,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
frac_labile,temperature_mean30d,2.21778425578367e-05,temperature_mean30d,climate_flux
frac_labile,temperature_sd90d,2.20486945853755e-05,temperature_sd90d,climate_flux
frac_labile,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,2.1237131818046e-05,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_labile,vwc_40_50_mean30d__missing,2.09492399665467e-05,vwc_40_50_mean30d,climate_flux
frac_labile,vwc_40_50_sd90d__missing,2.00549792868161e-05,vwc_40_50_sd90d,climate_flux
frac_labile,temp_40_50_sd30d,1.96368759204484e-05,temp_40_50_sd30d,climate_flux
frac_labile,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,1.91535494627388e-05,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_labile,temp_20_30_mean30d__missing,1.86452346384838e-05,temp_20_30_mean30d,climate_flux
frac_labile,npoc_mg_l_30cm_pwchemistry_days_since365d,1.83861335500461e-05,npoc_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
frac_labile,vwc_40_50_mean7d__missing,1.71424213771845e-05,vwc_40_50_mean7d,climate_flux
frac_labile,vwc_40_50_mean30d,1.66644415642252e-05,vwc_40_50_mean30d,climate_flux
frac_labile,rootmortality_g_m2_day_0_10_minirhizotron_last365d__missing,1.4684428617127e-05,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_labile,rootstock_g_m2_20_30_minirhizotron_mean180d,1.46430704385907e-05,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
frac_labile,vwc_20_30_mean7d,1.45429388498988e-05,vwc_20_30_mean7d,climate_flux
frac_labile,rootstock_g_m2_10_20_minirhizotron_mean180d,1.42291127782503e-05,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
frac_labile,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,1.40631473023731e-05,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_labile,rootstock_g_m2_20_30_minirhizotron_last365d,1.39392934248421e-05,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
frac_labile,vwc_40_50_mean90d__missing,1.35889854449702e-05,vwc_40_50_mean90d,climate_flux
frac_labile,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d__missing,1.24848331678902e-05,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,vwc_20_30_mean30d__missing,1.20888851293102e-05,vwc_20_30_mean30d,climate_flux
frac_labile,flux_sd7d,1.12940339674705e-05,flux_sd7d,climate_flux
frac_labile,temperature_mean90d__missing,1.11996286169644e-05,temperature_mean90d,climate_flux
frac_labile,vwc_mean7d,1.10985172627891e-05,vwc_mean7d,climate_flux
frac_labile,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d__missing,1.08995525016133e-05,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,temp_20_30_sd90d__missing,9.97667567037075e-06,temp_20_30_sd90d,climate_flux
frac_labile,rootstock_g_m2_0_10_minirhizotron_mean180d,9.79860501338403e-06,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
frac_labile,temp_40_50_mean90d,9.66670809325132e-06,temp_40_50_mean90d,climate_flux
frac_labile,temperature_mean7d__missing,9.5245825463115e-06,temperature_mean7d,climate_flux
frac_labile,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d__missing,8.35016454952564e-06,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_labile,rootstock_g_m2_20_30_minirhizotron_last365d__missing,8.2202722324205e-06,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
frac_labile,tdn_mg_l_10cm_pwchemistry_mean180d,7.92631472612926e-06,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
frac_labile,temp_20_30_sd7d__missing,7.68096075095537e-06,temp_20_30_sd7d,climate_flux
frac_labile,temperature_mean7d,7.62070772373402e-06,temperature_mean7d,climate_flux
frac_labile,vwc_sd7d,7.60682501604104e-06,vwc_sd7d,climate_flux
frac_labile,flux_sd90d,7.53508354105015e-06,flux_sd90d,climate_flux
frac_labile,temp_20_30_mean90d__missing,7.3617454430166e-06,temp_20_30_mean90d,climate_flux
frac_labile,temp_40_50_sd30d__missing,6.85351497940157e-06,temp_40_50_sd30d,climate_flux
frac_labile,temperature_sd30d__missing,6.82771611245969e-06,temperature_sd30d,climate_flux
frac_labile,vwc_sd30d,6.81610079056871e-06,vwc_sd30d,climate_flux
frac_labile,vwc_20_30_mean7d__missing,6.74779191750763e-06,vwc_20_30_mean7d,climate_flux
frac_labile,vwc_20_30_sd7d,6.15027614152486e-06,vwc_20_30_sd7d,climate_flux
frac_labile,doy_cos,6.09549705217494e-06,doy_cos,calendar_time
frac_labile,temp_40_50_mean30d__missing,5.91922029839909e-06,temp_40_50_mean30d,climate_flux
frac_labile,tfvol_ml_plotmean_throughfall_days_since365d__missing,5.8548269553842e-06,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
frac_labile,tfvol_ml_plotmean_throughfall_last365d__missing,5.68759245047468e-06,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
frac_labile,temp_20_30_sd30d__missing,5.58170856884033e-06,temp_20_30_sd30d,climate_flux
frac_labile,no3_ugN_mL_lysimiter_surface_chemistry_last365d,5.5180982528642e-06,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,tdn_mgN_L_plotmean_throughfall_days_since365d,5.46360496729692e-06,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_labile,vwc_40_50_sd7d,5.17823599755274e-06,vwc_40_50_sd7d,climate_flux
frac_labile,rootmortality_g_m2_day_0_10_minirhizotron_mean180d__missing,4.88755287352061e-06,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
frac_labile,vwc_sd7d__missing,4.85084796378787e-06,vwc_sd7d,climate_flux
frac_labile,rootstock_g_m2_20_30_minirhizotron_mean180d__missing,4.56149492588454e-06,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
frac_labile,rootmortality_g_m2_day_20_30_minirhizotron_mean180d__missing,4.31642348059214e-06,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
frac_labile,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,4.30241130825082e-06,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_labile,po4_ugP_mL_lysimiter_surface_chemistry_last365d__missing,4.28450206478459e-06,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,rootgrowth_g_m2_day_10_20_minirhizotron_last365d__missing,4.25868230141213e-06,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
frac_labile,vwc_20_30_mean90d__missing,4.25540663904411e-06,vwc_20_30_mean90d,climate_flux
frac_labile,npoc_ug_mL_lysimiter_surface_chemistry_last365d__missing,4.21118316739944e-06,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,flux_sd90d__missing,4.21046154056848e-06,flux_sd90d,climate_flux
frac_labile,vwc_40_50_sd7d__missing,4.17714801814251e-06,vwc_40_50_sd7d,climate_flux
frac_labile,temperature_sd7d__missing,4.00096496946789e-06,temperature_sd7d,climate_flux
frac_labile,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d__missing,3.82912693053106e-06,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
frac_labile,vwc_mean30d__missing,3.52702684754891e-06,vwc_mean30d,climate_flux
frac_labile,rootstock_g_m2_0_10_minirhizotron_days_since365d__missing,2.73244272254902e-06,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
frac_labile,npoc_mg_l_10cm_pwchemistry_days_since365d,2.58985823956737e-06,npoc_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
frac_labile,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d__missing,2.57795034557518e-06,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
frac_labile,vwc_mean7d__missing,2.47738953987664e-06,vwc_mean7d,climate_flux
frac_labile,vwc_40_50_sd30d__missing,2.46511141533978e-06,vwc_40_50_sd30d,climate_flux
frac_labile,npoc_mgC_L_plotmean_throughfall_days_since365d__missing,2.37209251791604e-06,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_labile,npoc_mgC_L_plotmean_throughfall_mean180d__missing,2.33496698118008e-06,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
frac_labile,tdn_mgN_L_plotmean_throughfall_days_since365d__missing,2.29097110023124e-06,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
frac_labile,rootmortality_g_m2_day_0_10_minirhizotron_last365d,2.21116012083922e-06,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_labile,no3_ugN_mL_lysimiter_surface_chemistry_last365d__missing,2.18052248981571e-06,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,npoc_mgC_L_plotmean_throughfall_last365d__missing,2.08721950008162e-06,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
frac_labile,rootmortality_g_m2_day_10_20_minirhizotron_mean180d__missing,1.79693646117629e-06,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
frac_labile,no3_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,1.67696186069977e-06,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
frac_labile,vwc_sd30d__missing,1.65727959419115e-06,vwc_sd30d,climate_flux
frac_labile,rootgrowth_g_m2_day_20_30_minirhizotron_last365d__missing,1.63646468290346e-06,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
frac_labile,rootstock_g_m2_0_10_minirhizotron_last365d,1.57353247281278e-06,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
frac_labile,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d__missing,1.54182573381512e-06,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
frac_labile,rootstock_g_m2_20_30_minirhizotron_days_since365d__missing,1.25833168273215e-06,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
frac_labile,nh4_ugN_mL_lysimiter_surface_chemistry_last365d__missing,1.25521925286742e-06,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
frac_labile,npoc_mgC_L_plotmean_throughfall_last365d,1.22970795040112e-06,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
frac_labile,rootgrowth_g_m2_day_0_10_minirhizotron_last365d__missing,1.20055705491451e-06,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
frac_labile,tfvol_ml_plotmean_throughfall_mean180d,1.14100251449734e-06,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
frac_labile,tdn_mgN_L_plotmean_throughfall_mean180d__missing,1.11611488541508e-06,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
